Err:510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dataset,ROI,X,Y,Z,T,C,X (global),Y (global),Z (global),Box width,Box height,Box depth,Contour,Interior,Sphericity (%),Roudness (%),Convexity (%),Max. Feret diam.,Ellipse (a),Ellipse (b),Ellipse (c),Yaw angle,Pitch angle,Roll angle,Elongation ratio,Min. ch 0,Avg. ch 0,Max. ch 0,Sum ch 0,Std. dev. ch 0,Angular second moment ch 0,Contrast ch 0,Entropy ch 0,Homogeneity ch 0,Min. ch 1,Avg. ch 1,Max. ch 1,Sum ch 1,Std. dev. ch 1,Angular second moment ch 1,Contrast ch 1,Entropy ch 1,Homogeneity ch 1,Min. ch 2,Avg. ch 2,Max. ch 2,Sum ch 2,Std. dev. ch 2,Angular second moment ch 2,Contrast ch 2,Entropy ch 2,Homogeneity ch 2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Err:510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dataset,ROI,X,Y,Z,T,C,X (global),Y (global),Z (global),Box width,Box height,Box depth,Contour,Interior,Sphericity (%),Roudness (%),Convexity (%),Max. Feret diam.,Ellipse (a),Ellipse (b),Ellipse (c),Yaw angle,Pitch angle,Roll angle,Elongation ratio,Min. ch 0,Avg. ch 0,Max. ch 0,Sum ch 0,Std. dev. ch 0,Angular second moment ch 0,Contrast ch 0,Entropy ch 0,Homogeneity ch 0,Min. ch 1,Avg. ch 1,Max. ch 1,Sum ch 1,Std. dev. ch 1,Angular second moment ch 1,Contrast ch 1,Entropy ch 1,Homogeneity ch 1,Min. ch 2,Avg. ch 2,Max. ch 2,Sum ch 2,Std. dev. ch 2,Angular second moment ch 2,Contrast ch 2,Entropy ch 2,Homogeneity ch 2
hy63.avi (crop),Polygon2D,334.297031920208,212.347177481869,ALL,ALL,ALL,1362.29703192021,480.347177481869,ALL,441.733870967742,229.701612903226,N/A,1304.13284710627,57443,65.1480850985821,23.9071418341131,83,442.721131187568,392.923731292601,196.745808276094,N/A,171.890385544006,0,0,1.9971136093594,3,27.6999091406065,127,6477053910,27.4300594229551,N.A.,N.A.,N.A.,N.A.,3,27.6999091406065,127,6477053910,27.4300594229551,N.A.,N.A.,N.A.,N.A.,3,27.6999091406065,127,6477053910,27.4300594229551,N.A.,N.A.,N.A.,N.A.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Err:509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dataset,ROI,X,Y,Z,T,C,X (global),Y (global),Z (global),Box width,Box height,Box depth,Contour,Interior,Sphericity (%),Roudness (%),Convexity (%),Max. Feret diam.,Ellipse (a),Ellipse (b),Ellipse (c),Yaw angle,Pitch angle,Roll angle,Elongation ratio,Min. ch 0,Avg. ch 0,Max. ch 0,Sum ch 0,Std. dev. ch 0,Angular second moment ch 0,Contrast ch 0,Entropy ch 0,Homogeneity ch 0,Min. ch 1,Avg. ch 1,Max. ch 1,Sum ch 1,Std. dev. ch 1,Angular second moment ch 1,Contrast ch 1,Entropy ch 1,Homogeneity ch 1,Min. ch 2,Avg. ch 2,Max. ch 2,Sum ch 2,Std. dev. ch 2,Angular second moment ch 2,Contrast ch 2,Entropy ch 2,Homogeneity ch 2
hy63.avi (crop) + Active contours,Contour (Polygon2D),322.712415321829,210.943962213337,ALL,0,ALL,1350.71241532183,478.943962213337,ALL,425.003747681364,214.179792008134,N/A,1367.7922997782,47636.5,56.5658998224955,21.0822210098416,78,425.882612934597,375.775784092094,180.847017283468,N/A,171.890385544006,0,0,2.07786553373499,5,51.4636116923204,120,2484200,21.7001902861743,0.004977090872601,11.0732749132609,6.23904868571822,0.475934687486221,5,51.4636116923204,120,2484200,21.7001902861743,0.004977090872601,11.0732749132609,6.23904868571822,0.475934687486221,5,51.4636116923204,120,2484200,21.7001902861743,0.004977090872601,11.0732749132609,6.23904868571822,0.475934687486221
hy63.avi (crop) + Active contours,Object #1,322.162973597154,211.135176747186,ALL,1,ALL,1350.16297359715,479.135176747186,ALL,424.976080052779,214.369682867906,N/A,1369.17576368977,47429.5,56.3858331985821,20.6753331361953,77,425.882612934597,375.206866267362,180.836648259665,N/A,171.890385544006,0,0,2.07483864514343,5,51.6523521211743,121,2482567,21.6380515620249,0.004785993337987,11.0645378646705,6.24504462263943,0.47483343714568,5,51.6523521211743,121,2482567,21.6380515620249,0.004785993337987,11.0645378646705,6.24504462263943,0.47483343714568,5,51.6523521211743,121,2482567,21.6380515620249,0.004785993337987,11.0645378646705,6.24504462263943,0.47483343714568
hy63.avi (crop) + Active contours,Object #1,321.745457958741,211.217121044617,ALL,2,ALL,1349.74545795874,479.217121044617,ALL,424.813058755124,214.523203058239,N/A,1372.277540845,47312.5,56.1889510753677,20.5337091996995,77,425.882612934597,374.969157628192,180.964252557125,N/A,171.890385544006,0,0,2.07206203617384,5,51.7404100873991,120,2480487,21.5946191844466,0.004949319211262,10.9725768571051,6.23508434154906,0.475444736061336,5,51.7404100873991,120,2480487,21.5946191844466,0.004949319211262,10.9725768571051,6.23508434154906,0.475444736061336,5,51.7404100873991,120,2480487,21.5946191844466,0.004949319211262,10.9725768571051,6.23508434154906,0.475444736061336
hy63.avi (crop) + Active contours,Object #1,321.521185024235,211.292892361691,ALL,3,ALL,1349.52118502424,479.292892361691,ALL,424.757160883453,214.664693064361,N/A,1372.48462453512,47237.5,56.1359267175977,20.4813312294592,77,425.699424476942,374.71692961188,180.891657747925,N/A,171.890385544006,0,0,2.0714992293014,6,51.8087706836035,121,2479775,21.5713421867322,0.004756940654061,10.9855575820051,6.24225549705234,0.47311631063868,6,51.8087706836035,121,2479775,21.5713421867322,0.004756940654061,10.9855575820051,6.24225549705234,0.47311631063868,6,51.8087706836035,121,2479775,21.5713421867322,0.004756940654061,10.9855575820051,6.24225549705234,0.47311631063868
hy63.avi (crop) + Active contours,Object #1,321.756446334396,211.259917036666,ALL,4,ALL,1349.7564463344,479.259917036667,ALL,424.534922014546,214.782065350347,N/A,1371.39337290957,47332,56.2367628477976,20.43790011431,77,425.611325037293,374.830307671661,181.259972318815,N/A,171.890385544006,0,0,2.06791550763552,5,51.6873449648761,121,2479597,21.5974167022696,0.004910708722729,10.299688286207,6.23142879234418,0.476023378178208,5,51.6873449648761,121,2479597,21.5974167022696,0.004910708722729,10.299688286207,6.23142879234418,0.476023378178208,5,51.6873449648761,121,2479597,21.5974167022696,0.004910708722729,10.299688286207,6.23142879234418,0.476023378178208
hy63.avi (crop) + Active contours,Object #1,321.310449942583,211.142791523123,ALL,5,ALL,1349.31044994258,479.142791523124,ALL,424.246910527813,214.915940830064,N/A,1368.18840838878,47257,56.323819669802,20.4705006896708,76,425.525557399318,374.186524582909,181.672607478324,N/A,171.890385544006,0,0,2.05967498224824,6,51.7687858857918,119,2479466,21.5420731413926,0.004937746237025,10.5109571961412,6.22945983724461,0.474818978593887,6,51.7687858857918,119,2479466,21.5420731413926,0.004937746237025,10.5109571961412,6.22945983724461,0.474818978593887,6,51.7687858857918,119,2479466,21.5420731413926,0.004937746237025,10.5109571961412,6.22945983724461,0.474818978593887
hy63.avi (crop) + Active contours,Object #1,321.198616827897,211.100687407284,ALL,6,ALL,1349.1986168279,479.100687407284,ALL,424.077995774018,215.033941565878,N/A,1364.28767495937,47228,56.4675251006315,20.4717386528472,75,425.361023132115,373.61783615625,181.814595315565,N/A,171.890385544006,0,0,2.05493863409471,5,51.7916675372433,117,2478801,21.5415776352913,0.004896833975463,10.5521917743036,6.23218951268527,0.474672953222553,5,51.7916675372433,117,2478801,21.5415776352913,0.004896833975463,10.5521917743036,6.23218951268527,0.474672953222553,5,51.7916675372433,117,2478801,21.5415776352913,0.004896833975463,10.5521917743036,6.23218951268527,0.474672953222553
hy63.avi (crop) + Active contours,Object #1,320.907401594576,211.035637307217,ALL,7,ALL,1348.90740159458,479.035637307218,ALL,423.95958730966,215.099656469364,N/A,1360.64862103522,47154.5,56.5744731466945,20.2831057258158,75,425.282259211456,373.300719803017,181.963127209895,N/A,171.890385544006,0,0,2.05151848908605,5,51.8509217988156,118,2477800,21.4978212377734,0.004766100928995,10.5606523523338,6.23162241850971,0.475334972281835,5,51.8509217988156,118,2477800,21.4978212377734,0.004766100928995,10.5606523523338,6.23162241850971,0.475334972281835,5,51.8509217988156,118,2477800,21.4978212377734,0.004766100928995,10.5606523523338,6.23162241850971,0.475334972281835
hy63.avi (crop) + Active contours,Object #1,320.940344777026,211.050753021512,ALL,8,ALL,1348.94034477703,479.050753021512,ALL,423.947492231741,215.151313122174,N/A,1356.64659925009,47113,56.7163901423525,20.2837748519242,75,424.796421830505,373.076189974229,182.07073368879,N/A,171.890385544006,0,0,2.0490728104162,5,51.894472256551,119,2477494,21.4588732182907,0.004760061570767,10.6803141844085,6.24289285272379,0.473062593856104,5,51.894472256551,119,2477494,21.4588732182907,0.004760061570767,10.6803141844085,6.24289285272379,0.473062593856104,5,51.894472256551,119,2477494,21.4588732182907,0.004760061570767,10.6803141844085,6.24289285272379,0.473062593856104
hy63.avi (crop) + Active contours,Object #1,320.952408906034,211.042496540735,ALL,9,ALL,1348.95240890603,479.042496540736,ALL,423.819042930632,215.18318374257,N/A,1353.70013453956,47070,56.8138943182542,20.0665340129668,75,424.615119843842,372.882146537305,182.030484836076,N/A,171.890385544006,0,0,2.04845988776603,6,51.9363076019959,119,2477258,21.4223889719644,0.004636367197982,10.7446606474065,6.2475794038019,0.471350441405262,6,51.9363076019959,119,2477258,21.4223889719644,0.004636367197982,10.7446606474065,6.2475794038019,0.471350441405262,6,51.9363076019959,119,2477258,21.4223889719644,0.004636367197982,10.7446606474065,6.2475794038019,0.471350441405262
hy63.avi (crop) + Active contours,Object #1,320.844240095736,211.030463353698,ALL,10,ALL,1348.84424009574,479.030463353698,ALL,423.557187882116,215.241447162663,N/A,1348.9796074678,47005,56.9733263287399,19.8792305147225,75,424.445520650177,372.363903450505,181.998631653033,N/A,171.890385544006,0,0,2.04597089587129,6,51.9706283722786,119,2475413,21.358924293503,0.004484488185146,10.7211648278096,6.25571708288932,0.471116195104449,6,51.9706283722786,119,2475413,21.358924293503,0.004484488185146,10.7211648278096,6.25571708288932,0.471116195104449,6,51.9706283722786,119,2475413,21.358924293503,0.004484488185146,10.7211648278096,6.25571708288932,0.471116195104449
hy63.avi (crop) + Active contours,Object #1,320.941910282258,211.024046538978,ALL,11,ALL,1348.94191028226,479.024046538979,ALL,423.285267712478,215.217717468492,N/A,1345.67029469436,46992,57.1055384699197,19.5377665702883,75,424.208675064525,372.015987349104,181.996601949098,N/A,171.890385544006,0,0,2.04408205079099,6,51.9740213373656,119,2474795,21.3389892616747,0.004689810914169,10.7581712196651,6.24723513438244,0.473714887626818,6,51.9740213373656,119,2474795,21.3389892616747,0.004689810914169,10.7581712196651,6.24723513438244,0.473714887626818,6,51.9740213373656,119,2474795,21.3389892616747,0.004689810914169,10.7581712196651,6.24723513438244,0.473714887626818
hy63.avi (crop) + Active contours,Object #1,320.924301282994,210.926590093022,ALL,12,ALL,1348.92430128299,478.926590093022,ALL,422.715979252415,215.283178442035,N/A,1341.65902204152,47002,57.2823657127622,19.5831700607938,75,423.137093623332,371.975278167352,182.083639430806,N/A,171.890385544006,0,0,2.04288138863079,5,51.9538668290532,119,2474199,21.3407551891644,0.004547414201723,10.580714570328,6.25469970087824,0.470471209542156,5,51.9538668290532,119,2474199,21.3407551891644,0.004547414201723,10.580714570328,6.25469970087824,0.470471209542156,5,51.9538668290532,119,2474199,21.3407551891644,0.004547414201723,10.580714570328,6.25469970087824,0.470471209542156
